YEAR,MONTH,DAY,OPEN,HIGH,LOW,CLOSE,VOLUME
2023,5,1,469.9,470.0,444.0,454.92,2027881
2023,5,2,455.0,455.99,447.0,449.87,677453
2023,5,3,450.0,452.0,438.5,440.42,580196
2023,5,4,439.98,450.0,428.52,448.34,1441953
2023,5,5,448.99,451.0,441.1,442.26,245999
2023,5,6,448.99,451.0,441.1,442.26,245999
2023,5,7,448.99,451.0,441.1,442.26,245999
2023,5,8,441.32,443.89,431.0,431.73,219468
2023,5,9,430.01,434.95,422.51,426.92,491230
2023,5,10,420.0,429.0,420.0,421.35,309451
2023,5,11,424.47,428.0,420.06,422.5,307459
2023,5,12,425.0,428.8,423.0,424.99,379375
2023,5,13,425.0,428.8,423.0,424.99,379375
2023,5,14,425.0,428.8,423.0,424.99,379375
2023,5,15,421.1,425.0,418.1,424.04,177059
2023,5,16,427.0,428.8,422.0,423.06,181031
2023,5,17,426.9,426.9,417.1,417.97,149691
2023,5,18,420.0,421.4,401.56,407.18,306236
2023,5,19,408.0,411.5,402.0,405.72,392783
2023,5,20,408.0,411.5,402.0,405.72,392783
2023,5,21,408.0,411.5,402.0,405.72,392783
2023,5,22,406.0,406.0,397.0,400.98,376817
2023,5,23,398.0,408.0,398.0,402.77,504078
2023,5,24,405.1,406.9,399.01,400.4,295363
2023,5,25,402.9,410.0,392.51,399.42,428235
2023,5,26,405.0,405.0,388.5,393.06,651807
2023,5,27,405.0,405.0,388.5,393.06,651807
2023,5,28,405.0,405.0,388.5,393.06,651807
2023,5,29,389.0,409.12,389.0,405.77,751047
2023,5,30,406.0,416.33,403.6,414.36,800932
2023,5,31,414.99,415.01,400.0,402.96,876979
