YEAR,MONTH,DAY,OPEN,HIGH,LOW,CLOSE,VOLUME
2021,2,1,464.29,467.0,460.0,464.97,114000
2021,2,2,466.0,471.55,463.16,466.63,141300
2021,2,3,468.1,478.0,467.56,471.47,183800
2021,2,4,475.5,485.0,470.0,482.15,276500
2021,2,5,475.5,485.0,470.0,482.15,276500
2021,2,6,475.5,485.0,470.0,482.15,276500
2021,2,7,475.5,485.0,470.0,482.15,276500
2021,2,8,483.0,490.0,481.01,487.24,229900
2021,2,9,480.11,493.0,480.11,490.57,441900
2021,2,10,494.0,494.0,475.0,478.05,121000
2021,2,11,480.0,482.0,463.0,465.49,94700
2021,2,12,465.01,500.4,457.0,479.29,156600
2021,2,13,465.01,500.4,457.0,479.29,156600
2021,2,14,465.01,500.4,457.0,479.29,156600
2021,2,15,491.61,511.0,488.99,496.96,342200
2021,2,16,503.99,506.99,498.0,499.7,80200
2021,2,17,500.0,502.0,490.0,496.66,75100
2021,2,18,497.0,498.5,489.5,494.67,114600
2021,2,19,497.85,511.11,494.67,502.88,383200
2021,2,20,497.85,511.11,494.67,502.88,383200
2021,2,21,497.85,511.11,494.67,502.88,383200
2021,2,22,502.8,504.97,493.5,499.53,169700
2021,2,23,495.02,500.0,490.01,494.15,50700
2021,2,24,491.52,498.0,487.5,493.12,154900
2021,2,25,496.0,499.99,487.0,493.13,111700
2021,2,26,491.0,506.0,488.88,501.14,131400
2021,2,27,491.0,506.0,488.88,501.14,131400
2021,2,28,491.0,506.0,488.88,501.14,131400
