YEAR,MONTH,DAY,OPEN,HIGH,LOW,CLOSE,VOLUME
2021,4,1,466.05,475.0,451.05,465.26,54000
2021,4,2,460.25,460.25,454.2,458.24,21200
2021,4,3,460.25,460.25,454.2,458.24,21200
2021,4,4,460.25,460.25,454.2,458.24,21200
2021,4,5,450.0,450.0,426.1,433.41,54700
2021,4,6,433.1,450.0,433.1,447.87,54300
2021,4,7,447.89,447.9,440.5,444.23,32200
2021,4,8,444.0,451.5,442.11,446.92,70500
2021,4,9,445.05,463.0,445.0,457.45,296900
2021,4,10,445.05,463.0,445.0,457.45,296900
2021,4,11,445.05,463.0,445.0,457.45,296900
2021,4,12,460.0,466.0,450.0,452.12,162200
2021,4,13,446.0,461.1,446.0,455.86,30700
2021,4,14,459.0,462.7,456.8,461.28,97800
2021,4,15,457.5,470.0,453.12,461.85,22900
2021,4,16,461.0,467.0,461.0,463.5,9400
2021,4,17,461.0,467.0,461.0,463.5,9400
2021,4,18,461.0,467.0,461.0,463.5,9400
2021,4,19,450.5,475.0,447.0,465.44,33700
2021,4,20,465.0,466.4,458.0,463.91,65000
2021,4,21,464.98,464.98,455.0,456.6,23100
2021,4,22,456.01,456.15,435.1,443.46,54500
2021,4,23,432.0,440.0,431.02,438.11,25100
2021,4,24,432.0,440.0,431.02,438.11,25100
2021,4,25,432.0,440.0,431.02,438.11,25100
2021,4,26,438.08,458.99,436.0,449.16,67000
2021,4,27,446.0,455.0,437.5,449.29,43600
2021,4,28,442.1,448.98,440.0,442.28,227900
2021,4,29,432.5,448.0,426.78,438.46,20600
2021,4,30,432.0,432.0,417.0,423.65,23000
