YEAR,MONTH,DAY,OPEN,HIGH,LOW,CLOSE,VOLUME
2021,3,1,500.0,500.0,488.99,494.55,69400
2021,3,2,495.0,497.99,491.01,493.78,33000
2021,3,3,492.5,495.95,490.7,492.33,74600
2021,3,4,490.0,504.0,477.8,491.34,276800
2021,3,5,492.27,494.0,485.0,491.74,59700
2021,3,6,492.27,494.0,485.0,491.74,59700
2021,3,7,492.27,494.0,485.0,491.74,59700
2021,3,8,497.0,497.0,478.0,480.99,56700
2021,3,9,483.0,483.0,444.92,452.07,96600
2021,3,10,454.5,455.0,418.17,421.79,136500
2021,3,11,419.0,436.0,405.0,427.61,212000
2021,3,12,440.0,459.68,425.0,452.32,147700
2021,3,13,440.0,459.68,425.0,452.32,147700
2021,3,14,440.0,459.68,425.0,452.32,147700
2021,3,15,462.5,486.0,459.0,483.68,251100
2021,3,16,489.99,494.99,478.0,492.38,271500
2021,3,17,499.0,499.0,484.01,488.37,115700
2021,3,18,490.0,495.0,475.0,480.16,146100
2021,3,19,485.0,494.0,478.56,490.23,36600
2021,3,20,485.0,494.0,478.56,490.23,36600
2021,3,21,485.0,494.0,478.56,490.23,36600
2021,3,22,464.5,465.0,441.0,459.49,100600
2021,3,23,464.5,465.0,441.0,459.49,100600
2021,3,24,460.0,463.0,453.0,454.72,109500
2021,3,25,455.0,472.0,454.05,456.06,679400
2021,3,26,455.0,462.5,453.0,457.23,198200
2021,3,27,455.0,462.5,453.0,457.23,198200
2021,3,28,455.0,462.5,453.0,457.23,198200
2021,3,29,459.87,475.0,425.0,467.22,438900
2021,3,30,450.0,470.0,450.0,460.06,150800
2021,3,31,463.0,478.0,450.0,470.53,170900
