YEAR,MONTH,DAY,OPEN,HIGH,LOW,CLOSE,VOLUME
2021,6,1,489.0,489.0,478.5,485.01,82400
2021,6,2,482.0,490.0,478.5,481.98,76200
2021,6,3,476.01,487.5,476.01,479.99,102800
2021,6,4,480.5,484.0,476.0,479.81,85000
2021,6,5,480.5,484.0,476.0,479.81,85000
2021,6,6,480.5,484.0,476.0,479.81,85000
2021,6,7,481.0,509.89,477.55,493.89,125600
2021,6,8,491.0,500.0,488.5,496.99,78200
2021,6,9,499.9,499.9,488.25,489.67,40000
2021,6,10,490.0,510.0,488.01,502.41,320700
2021,6,11,507.99,511.25,503.0,506.19,123000
2021,6,12,507.99,511.25,503.0,506.19,123000
2021,6,13,507.99,511.25,503.0,506.19,123000
2021,6,14,512.0,544.15,507.0,529.37,412500
2021,6,15,526.0,536.0,519.0,519.91,185900
2021,6,16,522.0,526.0,513.0,521.67,173100
2021,6,17,515.2,539.99,508.0,523.85,96300
2021,6,18,524.0,530.0,518.0,520.94,161500
2021,6,19,524.0,530.0,518.0,520.94,161500
2021,6,20,524.0,530.0,518.0,520.94,161500
2021,6,21,520.0,535.0,519.1,530.84,200700
2021,6,22,530.9,548.5,530.9,546.52,172000
2021,6,23,547.99,553.99,544.75,546.08,91200
2021,6,24,546.01,552.0,544.0,549.62,92000
2021,6,25,547.0,569.0,545.0,555.72,265500
2021,6,26,547.0,569.0,545.0,555.72,265500
2021,6,27,547.0,569.0,545.0,555.72,265500
2021,6,28,555.99,560.0,538.0,557.18,142300
2021,6,29,559.9,570.0,556.1,560.63,85800
2021,6,30,561.0,567.99,558.04,560.22,71400
