YEAR,MONTH,DAY,OPEN,HIGH,LOW,CLOSE,VOLUME
2022,4,1,378.9,394.0,378.1,382.03,538206
2022,4,2,378.9,394.0,378.1,382.03,538206
2022,4,3,378.9,394.0,378.1,382.03,538206
2022,4,4,370.0,378.97,363.11,374.06,195758
2022,4,5,375.99,384.0,371.05,374.71,241366
2022,4,6,375.0,383.0,374.2,380.7,148557
2022,4,7,384.0,385.0,379.5,384.74,857934
2022,4,8,383.1,392.99,382.0,388.47,278285
2022,4,9,383.1,392.99,382.0,388.47,278285
2022,4,10,383.1,392.99,382.0,388.47,278285
2022,4,11,402.1,417.6,402.1,412.79,1552134
2022,4,12,415.0,415.0,405.0,412.71,268638
2022,4,13,412.72,414.0,405.21,410.2,248357
2022,4,14,411.0,412.2,408.5,411.38,113277
2022,4,15,413.0,414.03,407.0,408.14,176127
2022,4,16,413.0,414.03,407.0,408.14,176127
2022,4,17,413.0,414.03,407.0,408.14,176127
2022,4,18,408.2,410.35,399.11,401.16,271650
2022,4,19,402.0,402.9,393.51,398.14,149133
2022,4,20,399.9,400.0,390.01,393.18,99930
2022,4,21,392.01,394.0,385.0,388.05,118497
2022,4,22,388.05,394.5,386.0,392.01,136856
2022,4,23,388.05,394.5,386.0,392.01,136856
2022,4,24,388.05,394.5,386.0,392.01,136856
2022,4,25,395.0,407.0,392.02,405.93,453184
2022,4,26,406.99,408.0,402.1,403.94,352396
2022,4,27,401.15,404.0,387.0,393.49,202810
2022,4,28,393.77,396.99,378.01,387.49,358460
2022,4,29,393.77,396.99,378.01,387.49,358460
2022,4,30,393.77,396.99,378.01,387.49,358460
