YEAR,MONTH,DAY,OPEN,HIGH,LOW,CLOSE,VOLUME
2020,11,2,300.0,300.0,286.0,295.42,127200
2020,11,3,301.0,309.7,297.15,308.06,111200
2020,11,4,310.0,310.05,302.0,303.71,59500
2020,11,5,306.25,308.5,300.15,304.0,182400
2020,11,6,304.0,311.0,301.01,307.42,317400
2020,11,9,309.0,314.0,307.5,309.04,147700
2020,11,10,310.1,321.45,303.0,313.43,480400
2020,11,11,310.5,321.0,310.25,317.17,195200
2020,11,12,319.0,338.0,319.0,335.63,596200
2020,11,13,334.98,358.0,329.0,354.17,527900
2020,11,16,354.0,374.0,335.0,348.46,376600
2020,11,17,355.0,355.0,338.0,340.31,186400
2020,11,18,339.0,344.0,336.0,339.53,152700
2020,11,19,341.99,343.0,334.0,336.69,102900
2020,11,20,336.7,336.7,325.0,328.05,130400
2020,11,23,329.5,329.5,315.0,320.28,270900
2020,11,24,324.9,330.5,320.2,328.11,301000
2020,11,25,329.98,352.71,329.98,352.27,473800
2020,11,26,360.5,366.5,356.0,361.51,710100
2020,11,27,362.0,375.0,347.0,363.69,600600
2020,11,30,365.0,373.5,362.0,368.0,284100
